"","Basin","Year","Transect","Interval","Lat_M","Lon_M","NperHa"
"1568","EB",2012,"58923",317,42.66711667,-79.45378333,1793.82765504042
"1569","EB",2012,"58923",318,42.67401667,-79.45625,1857.17086389959
"1570","EB",2012,"58923",319,42.68096972,-79.4586187,1608.83023317575
"1571","EB",2012,"58923",320,42.68790653,-79.4609683,1871.0527580594
"1572","EB",2012,"58923",321,42.69491174,-79.46323169,1530.66318380408
"1573","EB",2012,"58923",322,42.70189854,-79.46553285,757.749876355964
"1574","EB",2012,"58923",323,42.70888533,-79.46776178,1037.26808766311
"1575","EB",2012,"58923",324,42.71587211,-79.46993515,1233.28101751972
"1576","EB",2012,"58923",325,42.72291823,-79.47212956,932.294948344059
"1577","EB",2012,"58923",326,42.72991311,-79.4742877,1170.48493204626
"1578","EB",2012,"58923",327,42.73694078,-79.47634353,576.105911659409
"1579","EB",2012,"58923",328,42.74399568,-79.47831142,288.658314311736
"1580","EB",2012,"58923",329,42.75104265,-79.48017533,81.5022826536872
"1581","EB",2012,"58923",330,42.75804679,-79.48220448,31.9840305277458
"1582","EB",2012,"58923",331,42.76506832,-79.48427833,281.484620616065
"1583","EB",2012,"58923",332,42.7721,-79.48638333,359.058871410034
"1584","EB",2012,"58923",333,42.77905985,-79.48873662,2521.87610488768
"1585","EB",2012,"58923",334,42.7860485,-79.49106061,2772.95550006932
"1586","EB",2012,"58923",335,42.79302347,-79.49332253,3301.84481183046
"1587","EB",2012,"58923",336,42.80001565,-79.49559558,4079.56775356229
"1588","EB",2012,"58923",337,42.80702786,-79.49785929,918.56170999413
"1589","EB",2012,"58923",338,42.81351311,-79.5001377,13.3213683267585
"1590","EB",2012,"59017",339,42.55645,-79.23611667,328.88693210998
"1591","EB",2012,"59017",340,42.56277601,-79.23708645,293.664685278225
"1592","EB",2012,"59017",341,42.56978333,-79.23923333,218.521239006279
"1593","EB",2012,"59017",342,42.57675156,-79.2416283,433.021319831053
"1594","EB",2012,"59017",343,42.58368824,-79.24406275,647.984372646428
"1595","EB",2012,"59017",344,42.59065,-79.24645,1543.61221890609
"1596","EB",2012,"59017",345,42.59764918,-79.24874973,2393.29051400501
"1597","EB",2012,"59017",346,42.60465381,-79.25094572,3824.39569393494
"1598","EB",2012,"59017",347,42.61165696,-79.25310787,3815.37810059771
"1599","EB",2012,"59017",348,42.61866241,-79.2551708,2690.28006846684
"1600","EB",2012,"59017",349,42.62568478,-79.25722271,1725.83896607246
"1601","EB",2012,"59017",350,42.63268718,-79.25936795,1233.3272458826
"1602","EB",2012,"59017",351,42.63964396,-79.26152021,684.078450513815
"1603","EB",2012,"59017",352,42.64666667,-79.26381667,2478.13593651672
"1604","EB",2012,"59017",353,42.65365787,-79.26604151,2454.0652681144
"1605","EB",2012,"59017",354,42.6606,-79.26853333,771.549975352515
"1606","EB",2012,"59017",355,42.66756667,-79.27096667,871.153101503032
"1607","EB",2012,"59017",356,42.67453333,-79.27336667,197.50075379468
"1608","EB",2012,"59017",357,42.68149227,-79.27569187,363.675134303704
"1609","EB",2012,"59017",358,42.68848333,-79.27803333,90.4188906530854
"1610","EB",2012,"59017",359,42.69546812,-79.28025604,25.0098233490364
"1611","EB",2012,"59017",360,42.70248333,-79.28245,170.270819240849
"1612","EB",2012,"59017",361,42.70944486,-79.28476495,257.20439135685
"1613","EB",2012,"59017",362,42.71643333,-79.28703333,1076.61705350779
"1614","EB",2012,"59017",363,42.72342253,-79.28931306,1504.0256587211
"1615","EB",2012,"59017",364,42.73036667,-79.29176667,1402.960459445
"1616","EB",2012,"59017",365,42.73728333,-79.29438333,1000.18709729813
"1617","EB",2012,"59017",366,42.74420301,-79.29697423,2360.21409392105
"1618","EB",2012,"59017",367,42.75114017,-79.29939117,1882.51532310959
"1619","EB",2012,"59017",368,42.75807765,-79.30183699,1352.09418247314
"1620","EB",2012,"59017",369,42.76508264,-79.30423866,791.963467534664
"1621","EB",2012,"59017",370,42.77203333,-79.30666667,519.749492556196
"1622","EB",2012,"59017",371,42.77897311,-79.30907437,793.560012028535
"1623","EB",2012,"59017",372,42.78591037,-79.31153469,546.141702860715
"1624","EB",2012,"59017",373,42.79283229,-79.31407187,778.28321568307
"1625","EB",2012,"59017",374,42.79973813,-79.31672938,912.993313242906
"1626","EB",2012,"59017",375,42.80665,-79.31933333,996.207485828187
"1627","EB",2012,"59017",376,42.81362096,-79.32177607,1268.18018765604
"1628","EB",2013,"58447",1,42.51767658,-80.28843108,1330.27487393633
"1629","EB",2013,"58447",2,42.51063382,-80.28626679,6565.35793826092
"1630","EB",2013,"58447",3,42.50360906,-80.28415302,7175.45125161178
"1631","EB",2013,"58447",4,42.49663664,-80.28206221,5313.12619768363
"1632","EB",2013,"58447",5,42.48963333,-80.2799,6613.70632484571
"1633","EB",2013,"58447",6,42.48263333,-80.27771667,1369.13667543109
"1634","EB",2013,"58447",7,42.47566667,-80.2754,987.636943635083
"1635","EB",2013,"58447",8,42.4686709,-80.27314586,201.471942866874
"1636","EB",2013,"58447",9,42.46167112,-80.27083482,190.189406626429
"1637","EB",2013,"58447",10,42.4547,-80.26853333,219.054517428493
"1638","EB",2013,"58447",11,42.44773955,-80.26624652,170.225141888949
"1639","EB",2013,"58447",12,42.44073287,-80.26392762,236.440227004126
"1640","EB",2013,"58447",13,42.43375585,-80.2615075,85.217565809264
"1641","EB",2013,"58447",14,42.42684388,-80.25910907,116.206949773749
"1642","EB",2013,"58447",15,42.41986667,-80.25673333,84.2256371141806
"1643","EB",2013,"58447",16,42.41286845,-80.25438393,112.955702751258
"1644","EB",2013,"58447",17,42.40590365,-80.25196788,181.048867902286
"1645","EB",2013,"58447",18,42.39895865,-80.24955844,358.773137547621
"1646","EB",2013,"58447",19,42.3919888,-80.24720273,578.539355607541
"1647","EB",2013,"58447",20,42.38501703,-80.24483345,895.418158479371
"1648","EB",2013,"58447",21,42.37804816,-80.2424605,1360.86928170399
"1649","EB",2013,"58447",22,42.37112785,-80.24005373,1849.0688059298
"1650","EB",2013,"58447",23,42.36418792,-80.23753486,2227.65613214251
"1651","EB",2013,"58447",24,42.35744438,-80.2350407,2783.9562853642
"1652","EB",2013,"58447",25,42.35030631,-80.23257433,3025.75948122143
"1653","EB",2013,"58447",26,42.34335753,-80.23019391,4236.6860548116
"1654","EB",2013,"58447",27,42.33643333,-80.22773333,8536.63731506459
"1655","EB",2013,"58447",28,42.32946604,-80.2253607,8915.88312492424
"1656","EB",2013,"58447",29,42.32247597,-80.22306421,6697.40853020183
"1657","EB",2013,"58447",30,42.31547293,-80.22087987,8208.1085660981
"1658","EB",2013,"58447",31,42.30844427,-80.21878507,2396.77922331741
"1659","EB",2013,"58447",32,42.30148534,-80.21654511,1034.21238993466
"1660","EB",2013,"58447",33,42.29448759,-80.21420142,362.244616770713
"1661","EB",2013,"58447",34,42.28753206,-80.21187735,185.985504577447
"1662","EB",2013,"58447",35,42.28054055,-80.20962264,354.869896845093
"1663","EB",2013,"58447",36,42.2736,-80.20725,1066.70612270421
"1664","EB",2013,"58447",37,42.26665547,-80.20464071,1101.55690061772
"1665","EB",2013,"58447",38,42.2598,-80.20195,491.801017233935
"1666","EB",2013,"58447",39,42.25282469,-80.19970267,33.2251587874633
"1667","EB",2013,"58447",40,42.24585,-80.19746667,19.7909433010761
"1668","EB",2013,"58447",41,42.23886902,-80.19525157,96.0669248001394
"1669","EB",2013,"58447",42,42.23191067,-80.19275911,61.0698561667186
"1670","EB",2013,"58447",43,42.22495907,-80.19036477,66.04248861692
"1671","EB",2013,"58447",44,42.21798928,-80.18793175,34.8987394381307
"1672","EB",2013,"58447",45,42.21103333,-80.18556667,13.8642006928019
"1673","EB",2013,"58447",46,42.20407734,-80.18314245,24.6177835429362
"1674","EB",2013,"58447",47,42.19713617,-80.18078428,113.383531265437
"1675","EB",2013,"58447",48,42.19014738,-80.17846024,144.058301609978
"1676","EB",2013,"58447",49,42.18319463,-80.17605197,42.9333460300436
"1677","EB",2013,"58513",50,42.20403932,-80.05715755,25.6598091683438
"1678","EB",2013,"58513",51,42.21111328,-80.05954218,191.655333154144
"1679","EB",2013,"58513",52,42.21807985,-80.06194884,223.310838326505
"1680","EB",2013,"58513",53,42.22503398,-80.06435043,273.570976880102
"1681","EB",2013,"58513",54,42.23199067,-80.06692467,320.726788394186
"1682","EB",2013,"58513",55,42.23891667,-80.06938333,475.986249989755
"1683","EB",2013,"58513",56,42.24586667,-80.0718,560.250484189718
"1684","EB",2013,"58513",57,42.25283052,-80.0741243,441.369709574023
"1685","EB",2013,"58513",58,42.25978867,-80.07643883,998.167122415308
"1686","EB",2013,"58513",59,42.26675192,-80.07882286,3022.08796966436
"1687","EB",2013,"58513",60,42.27376012,-80.08107897,3510.81439532699
"1688","EB",2013,"58513",61,42.28074926,-80.08328864,3819.08927867803
"1689","EB",2013,"58513",62,42.28773201,-80.08549956,2987.70217285498
"1690","EB",2013,"58513",63,42.29473982,-80.08767994,2433.95436410796
"1691","EB",2013,"58513",64,42.30173887,-80.08977407,3626.10954952002
"1692","EB",2013,"58513",65,42.30881598,-80.09181667,3752.34417108913
"1693","EB",2013,"58513",66,42.31578571,-80.09387857,3685.66154491651
"1694","EB",2013,"58513",67,42.32280145,-80.09593937,2872.11245722233
"1695","EB",2013,"58513",68,42.32977829,-80.09820943,3872.96843797687
"1696","EB",2013,"58513",69,42.33671809,-80.10058369,3162.57972144296
"1697","EB",2013,"58513",70,42.34371266,-80.10289066,2599.18878267025
"1698","EB",2013,"58513",71,42.35070703,-80.1052579,3089.0496448992
"1699","EB",2013,"58513",72,42.35768461,-80.10758974,998.364424814087
"1700","EB",2013,"58513",73,42.36468044,-80.10988237,485.703060811629
"1701","EB",2013,"58513",74,42.37163206,-80.11213333,439.551684687063
"1702","EB",2013,"58513",75,42.37861667,-80.11438333,332.065820033523
"1703","EB",2013,"58513",76,42.38556487,-80.1167994,270.884813904757
"1704","EB",2013,"58513",77,42.39249954,-80.11924985,124.090526887278
"1705","EB",2013,"58513",78,42.39946803,-80.12165068,61.4782793964679
"1706","EB",2013,"58513",79,42.40643288,-80.12402072,24.3690879294825
"1707","EB",2013,"58513",80,42.41344827,-80.12623831,15.6215425052919
"1708","EB",2013,"58513",81,42.42043276,-80.12847203,58.1081089823215
"1709","EB",2013,"58513",82,42.42743039,-80.13074902,9.67215398004475
"1710","EB",2013,"58513",83,42.43438333,-80.13306667,21.8123521169476
"1711","EB",2013,"58513",84,42.44132945,-80.13543759,66.5358787200475
"1712","EB",2013,"58513",85,42.44824563,-80.13813188,128.06507859866
"1713","EB",2013,"58513",86,42.45554375,-80.14126042,299.685467588237
"1714","EB",2013,"58513",87,42.4613333,-80.14479999,223.033517147234
"1715","EB",2013,"58513",88,42.46827701,-80.14699789,192.240706959418
"1716","EB",2013,"58513",89,42.47527785,-80.14934262,194.781330280558
"1717","EB",2013,"58513",90,42.48224061,-80.1516302,167.488504141524
"1718","EB",2013,"58513",91,42.48922434,-80.15394145,188.787524046451
"1719","EB",2013,"58513",92,42.4962,-80.15615,241.519738749449
"1720","EB",2013,"58513",93,42.50316604,-80.15865818,1904.63444264743
"1721","EB",2013,"58513",94,42.51006415,-80.16122437,33219.0659818073
"1722","EB",2013,"58513",95,42.51593578,-80.16352385,15926.4016062399
"1723","EB",2013,"58601",96,42.24523067,-79.90798333,188.507503008795
"1724","EB",2013,"58601",97,42.25220369,-79.9103179,546.602626458477
"1725","EB",2013,"58601",98,42.25921864,-79.9124451,462.52580306649
"1726","EB",2013,"58601",99,42.26617033,-79.91479011,298.474533731678
"1727","EB",2013,"58601",100,42.27313793,-79.91720709,385.557370108546
"1728","EB",2013,"58601",101,42.28010017,-79.9194945,790.968476305334
"1729","EB",2013,"58601",102,42.28710034,-79.92177234,6140.30556769752
"1730","EB",2013,"58601",103,42.29405678,-79.92408004,1965.74898923453
"1731","EB",2013,"58601",104,42.30101667,-79.92645,697.01750856326
"1732","EB",2013,"58601",105,42.30801667,-79.9288,150.383316297995
"1733","EB",2013,"58601",106,42.31495,-79.93111667,267.1689758306
"1734","EB",2013,"58601",107,42.32192475,-79.9335138,411.313579067335
"1735","EB",2013,"58601",108,42.32889532,-79.935928,426.409339175477
"1736","EB",2013,"58601",109,42.33586477,-79.93826603,465.953477093545
"1737","EB",2013,"58601",110,42.34281305,-79.94064324,394.88863469167
"1738","EB",2013,"58601",111,42.34976667,-79.94308333,276.25388304847
"1739","EB",2013,"58601",112,42.35667061,-79.94562485,94.3139598359674
"1740","EB",2013,"58601",113,42.36359806,-79.9481938,46.8816160760834
"1741","EB",2013,"58601",114,42.36955221,-79.95063963,9.39618747763091
"1742","EB",2013,"58707",115,42.30327188,-79.73018507,7354.62256892254
"1743","EB",2013,"58707",116,42.31029347,-79.73265253,11407.988498083
"1744","EB",2013,"58707",117,42.31726447,-79.73494371,9312.31890365162
"1745","EB",2013,"58707",118,42.32426667,-79.73716667,6523.15633173228
"1746","EB",2013,"58707",119,42.33127012,-79.7393956,4525.27072335667
"1747","EB",2013,"58707",120,42.33825365,-79.7416401,30.6286803681058
"1748","EB",2013,"58707",121,42.34525015,-79.74394449,0
"1749","EB",2013,"58707",122,42.35222502,-79.74625001,0
"1750","EB",2013,"58707",123,42.35921667,-79.74865,19.9149043161341
"1751","EB",2013,"58707",124,42.3661541,-79.75099026,2.50878735485967
"1752","EB",2013,"58707",125,42.37305162,-79.75359248,0
"1753","EB",2013,"58707",126,42.37994988,-79.75622218,8.63058298045263
"1754","EB",2013,"58707",127,42.38690723,-79.75878019,4.48497719140459
"1755","EB",2013,"58707",128,42.39379385,-79.76139795,7.21485723227556
"1756","EB",2013,"58707",129,42.40076667,-79.7637,5.93957931708637
"1757","EB",2013,"58707",130,42.40775756,-79.76597045,23.0504757957273
"1758","EB",2013,"58707",131,42.41470695,-79.76835787,18.6088728030266
"1759","EB",2013,"58652",132,42.39636518,-79.87011667,33.0460078706459
"1760","EB",2013,"58652",133,42.40397563,-79.87224188,35.2831384332348
"1761","EB",2013,"58652",134,42.41097405,-79.87442268,23.6742567703312
"1762","EB",2013,"58652",135,42.41798663,-79.87655665,41.2226541127248
"1763","EB",2013,"58652",136,42.42500601,-79.87874089,117.940861676859
"1764","EB",2013,"58652",137,42.43199575,-79.88096525,193.458445827319
"1765","EB",2013,"58652",138,42.43899545,-79.88314293,151.494433052628
"1766","EB",2013,"58652",139,42.44596905,-79.88543413,278.665838008991
"1767","EB",2013,"58652",140,42.45293333,-79.88776667,81.0383670722704
"1768","EB",2013,"58652",141,42.4598876,-79.8900792,214.782569790239
"1769","EB",2013,"58652",142,42.4668636,-79.89246009,106.565598025094
"1770","EB",2013,"58652",143,42.47383444,-79.89487815,102.87374114452
"1771","EB",2013,"58652",144,42.48079116,-79.89735261,398.467098720639
"1772","EB",2013,"58652",145,42.48772662,-79.89976998,366.040800020843
"1773","EB",2013,"58652",146,42.49466278,-79.90219185,357.549868854134
"1774","EB",2013,"58652",147,42.50163333,-79.90456667,534.826665339845
"1775","EB",2013,"58652",148,42.50858838,-79.90685724,690.958034250714
"1776","EB",2013,"58652",149,42.51556514,-79.90913838,544.118930895377
"1777","EB",2013,"58652",150,42.52257061,-79.91136242,558.187672228041
"1778","EB",2013,"58652",151,42.52958404,-79.91351684,455.338451519265
"1779","EB",2013,"58652",152,42.5365863,-79.91560491,703.073708833958
"1780","EB",2013,"58652",153,42.54361667,-79.91771667,873.076923914728
"1781","EB",2013,"58652",154,42.55062846,-79.91978726,1237.4055292174
"1782","EB",2013,"58652",155,42.55755732,-79.92218577,1366.06290516591
"1783","EB",2013,"58652",156,42.56444687,-79.92485347,1276.87532694341
"1784","EB",2013,"58652",157,42.57129973,-79.92775826,1214.55669263412
"1785","EB",2013,"58652",158,42.57797294,-79.93119307,1189.86915006021
"1786","EB",2013,"58736",159,42.43768334,-79.72610556,61.8456175247329
"1787","EB",2013,"58736",160,42.44465,-79.72851667,13.133638764411
"1788","EB",2013,"58736",161,42.45163221,-79.73083333,33.4629830061342
"1789","EB",2013,"58736",162,42.45860207,-79.7331118,45.1253941549599
"1790","EB",2013,"58736",163,42.46560488,-79.73541274,130.275694513406
"1791","EB",2013,"58736",164,42.4725947,-79.73762424,341.088235334069
"1792","EB",2013,"58736",165,42.47957926,-79.73989482,1700.62463979612
"1793","EB",2013,"58736",166,42.4865733,-79.74210221,1513.71081017253
"1794","EB",2013,"58736",167,42.49357661,-79.74433665,2037.06545332215
"1795","EB",2013,"58736",168,42.5006,-79.7465,3474.29359981125
"1796","EB",2013,"58736",169,42.50759262,-79.74863397,422.997059677243
"1797","EB",2013,"58736",170,42.51454232,-79.75106966,2896.31986403971
"1798","EB",2013,"58736",171,42.5215,-79.75341667,3012.5011585197
"1799","EB",2013,"58736",172,42.52846823,-79.7557283,2181.60034672105
"1800","EB",2013,"58736",173,42.53545031,-79.75802924,1161.98790811414
"1801","EB",2013,"58736",174,42.54240771,-79.76043035,1009.42377980333
"1802","EB",2013,"58736",175,42.54928337,-79.76284168,917.704003843365
"1803","EB",2013,"58736",176,42.5565047,-79.76539284,774.904048077688
"1804","EB",2013,"58736",177,42.56324388,-79.76774796,931.387733900429
"1805","EB",2013,"58736",178,42.5702,-79.77013333,852.325168022944
"1806","EB",2013,"58736",179,42.57714724,-79.77253681,633.300951122812
"1807","EB",2013,"58736",180,42.58410693,-79.77497453,535.465934901496
"1808","EB",2013,"58736",181,42.59105346,-79.77742893,531.531518426315
"1809","EB",2013,"58736",182,42.59796419,-79.77997695,645.298245168904
"1810","EB",2013,"58736",183,42.60490428,-79.78248476,777.413544806944
"1811","EB",2013,"58736",184,42.61189762,-79.78496587,449.324881580396
"1812","EB",2013,"58577",185,42.59433385,-80.08305017,5300.49692281042
"1813","EB",2013,"58577",186,42.60132117,-80.08523446,5279.94329933881
"1814","EB",2013,"58577",187,42.60830352,-80.08754343,4496.54534932777
"1815","EB",2013,"58577",188,42.61527614,-80.08986982,4918.15414716448
"1816","EB",2013,"58577",189,42.62225235,-80.09221745,5963.37911523479
"1817","EB",2013,"58577",190,42.62921667,-80.09461667,4549.34361407124
"1818","EB",2013,"58577",191,42.63617359,-80.09701897,2301.84834851169
"1819","EB",2013,"58577",192,42.64314117,-80.09948039,2114.76461024716
"1820","EB",2013,"58577",193,42.65007315,-80.10190772,1891.37910434739
"1821","EB",2013,"58577",194,42.65703951,-80.10426873,1479.21916830901
"1822","EB",2013,"58577",195,42.66403269,-80.10666651,1747.51839830604
"1823","EB",2013,"58577",196,42.67097078,-80.1090802,4080.50382433382
"1824","EB",2013,"58577",197,42.67792145,-80.1114887,8815.25560657933
"1825","EB",2013,"58577",198,42.68490882,-80.1137085,18410.6954713985
"1826","EB",2013,"58577",199,42.69195051,-80.1157835,19254.8305200174
"1827","EB",2013,"58577",200,42.69897313,-80.11782438,7038.53860522505
"1828","EB",2013,"58787",201,42.64195579,-79.69705749,3299.62512996487
"1829","EB",2013,"58787",202,42.64916671,-79.69960002,4027.88844123574
"1830","EB",2013,"58787",203,42.65588333,-79.7016,5729.56310097892
"1831","EB",2013,"58787",204,42.66285003,-79.70380001,10834.8887798428
"1832","EB",2013,"58787",205,42.66984515,-79.70603727,10744.5478398934
"1833","EB",2013,"58787",206,42.67684702,-79.7082379,11481.3038905626
"1834","EB",2013,"58787",207,42.68383274,-79.71038333,21505.5041640862
"1835","EB",2013,"58787",208,42.69083461,-79.71255598,6577.28307913439
"1836","EB",2013,"58787",209,42.69783333,-79.71468333,4972.88338174643
"1837","EB",2013,"58787",210,42.70480193,-79.71695064,7131.26450879206
"1838","EB",2013,"58787",211,42.71182098,-79.71920144,14834.460333616
"1839","EB",2013,"58787",212,42.7188,-79.72146667,16411.5781857082
"1840","EB",2013,"58787",213,42.72578095,-79.72368254,8472.84653093172
"1841","EB",2013,"58787",214,42.7327657,-79.72591635,12279.1097530958
"1842","EB",2013,"58787",215,42.73973339,-79.72818337,8618.80888237228
"1843","EB",2013,"58787",216,42.74671667,-79.7304,1565.6015690861
"1844","EB",2013,"58787",217,42.7537,-79.73258333,1100.63037467131
"1845","EB",2013,"58787",218,42.76064842,-79.73509544,2013.05321827689
"1846","EB",2013,"58787",219,42.76758773,-79.73759591,3909.64533577127
"1847","EB",2013,"58787",220,42.77453867,-79.74002956,3325.51782332268
"1848","EB",2013,"58787",221,42.78140365,-79.74267344,2289.05010713447
"1849","EB",2013,"58787",222,42.78828333,-79.74543333,1590.40378416966
"1850","EB",2013,"58787",223,42.79510111,-79.74841148,2297.82720366343
"1851","EB",2013,"58863",224,42.79481703,-79.60653345,16591.7346121362
"1852","EB",2013,"58863",225,42.78771667,-79.60421667,15933.2666997705
"1853","EB",2013,"58863",226,42.78076402,-79.60177134,9028.15533128284
"1854","EB",2013,"58863",227,42.7738,-79.59945,8791.76160110913
"1855","EB",2013,"58863",228,42.76685263,-79.59717983,6410.66251030576
"1856","EB",2013,"58863",229,42.75986008,-79.59485892,7646.46306764762
"1857","EB",2013,"58863",230,42.75283,-79.59259083,33575.7230146475
"1858","EB",2013,"58863",231,42.74584265,-79.59038644,9339.0427015106
"1859","EB",2013,"58863",232,42.73880161,-79.58832276,8652.31590567901
"1860","EB",2013,"58863",233,42.73178616,-79.58629539,6445.44817260149
"1861","EB",2013,"58863",234,42.72475493,-79.58426831,3874.23335356496
"1862","EB",2013,"58863",235,42.71779129,-79.58217699,8632.45919560766
"1863","EB",2013,"58863",236,42.71074171,-79.57998613,6039.66710744034
"1864","EB",2013,"58863",237,42.70374653,-79.57786551,5002.50569800592
"1865","EB",2013,"58863",238,42.69672797,-79.57584821,11280.2887030433
"1866","EB",2013,"58863",239,42.68969228,-79.57386409,9842.03224074716
"1867","EB",2013,"58863",240,42.68273978,-79.57149744,9403.69652704834
"1868","EB",2013,"58863",241,42.675766,-79.56906622,3969.77754974899
"1869","EB",2013,"58863",242,42.66882672,-79.56662557,2335.56799871258
"1870","EB",2013,"58863",243,42.6618725,-79.5641575,2602.14374195113
"1871","EB",2013,"58863",244,42.6549486,-79.56166065,2969.81635345674
"1872","EB",2013,"58863",245,42.648003,-79.55907322,3062.53972036234
"1873","EB",2013,"58863",246,42.64104704,-79.55678235,4106.61771097979
"1874","EB",2013,"58863",247,42.6341,-79.55433333,2463.81630301704
"1875","EB",2013,"58863",248,42.627147,-79.55192008,2191.89930117889
"1876","EB",2013,"58863",249,42.62023249,-79.54943312,2979.24860075071
"1877","EB",2013,"58863",250,42.61330778,-79.5468637,3455.36224032815
"1878","EB",2013,"58863",251,42.60636068,-79.54433134,972.41256776557
"1879","EB",2013,"58863",252,42.59898958,-79.54156319,297.836545033267
"1880","EB",2013,"58863",253,42.5943487,-79.53877735,170.186006539999
"1881","EB",2013,"58863",254,42.58736227,-79.53637076,230.413650417514
"1882","EB",2013,"58863",255,42.58047641,-79.53378103,279.975848354004
"1883","EB",2013,"58863",256,42.57354143,-79.53129159,44.3861677503593
"1884","EB",2013,"58863",257,42.56657736,-79.52880534,234.000330932618
"1885","EB",2013,"58863",258,42.55966667,-79.52638333,6.34996263431436
"1886","EB",2013,"58863",259,42.55266667,-79.52406667,56.9605555014078
"1887","EB",2013,"58863",260,42.54569921,-79.52176085,51.9550196681683
"1888","EB",2013,"58863",261,42.53875,-79.51945,28.3738357442787
"1889","EB",2013,"58863",262,42.53176499,-79.517205,211.769760406989
"1890","EB",2013,"58863",263,42.52478676,-79.51496225,132.289114012856
"1891","EB",2013,"58863",264,42.51775,-79.51273333,31.5305965024274
"1892","EB",2013,"58863",265,42.51083234,-79.51051633,13.6597289373052
"1893","EB",2013,"58863",266,42.50385391,-79.50806241,27.270575896396
"1894","EB",2013,"58863",267,42.49691667,-79.50553333,18.8080422967049
"1895","EB",2013,"58863",268,42.4899712,-79.5031404,30.3002055853476
"1896","EB",2013,"58863",269,42.48304764,-79.50059366,77.8800981898525
"1897","EB",2013,"58863",270,42.4761082,-79.49801872,236.355599690722
"1898","EB",2013,"58863",271,42.4691475,-79.49573806,1142.15803357982
"1899","EB",2013,"58863",272,42.46218534,-79.49361178,306.687345716599
"1900","EB",2013,"58863",273,42.45516366,-79.49147122,35.1584121304654
"1901","EB",2013,"58863",274,42.44818333,-79.48931667,309.936132993016
"1902","EB",2013,"58944",275,42.5146535,-79.37505117,226.683411804915
"1903","EB",2013,"58944",276,42.52162571,-79.37728559,464.105154565546
"1904","EB",2013,"58944",277,42.52861388,-79.37957685,1523.70289986252
"1905","EB",2013,"58944",278,42.53557062,-79.38195132,1227.74276668636
"1906","EB",2013,"58944",279,42.54249859,-79.38453842,2213.76028941168
"1907","EB",2013,"58944",280,42.54937626,-79.38721313,1768.80025038222
"1908","EB",2013,"58944",281,42.55628038,-79.38975457,1359.97614193426
"1909","EB",2013,"58944",282,42.563222,-79.39230178,845.082707086617
"1910","EB",2013,"58944",283,42.57015322,-79.39480663,699.602945658596
"1911","EB",2013,"58944",284,42.57711667,-79.39726667,1189.9139707203
"1912","EB",2013,"58944",285,42.58404399,-79.39975911,1839.16518251395
"1913","EB",2013,"58944",286,42.59096667,-79.40223333,2874.42270726199
"1914","EB",2013,"58944",287,42.59791696,-79.40467787,3934.58212418923
"1915","EB",2013,"58944",288,42.60486979,-79.40712882,4565.90761826477
"1916","EB",2013,"58944",289,42.61178803,-79.40967379,5214.26651439003
"1917","EB",2013,"58944",290,42.61871835,-79.41224001,5691.53305627444
"1918","EB",2013,"58944",291,42.62561667,-79.41483333,5258.17553929819
"1919","EB",2013,"58944",292,42.63251667,-79.41743333,4733.36618924184
"1920","EB",2013,"58944",293,42.63944933,-79.42009422,4908.83444547006
"1921","EB",2013,"58944",294,42.64633333,-79.42275,4736.36779610105
"1922","EB",2013,"58944",295,42.65324346,-79.4253256,9104.54267630792
"1923","EB",2013,"58944",296,42.66024232,-79.427503,10311.6984014628
"1924","EB",2013,"58944",297,42.66839433,-79.42973144,12270.7140846378
"1925","EB",2013,"58944",298,42.67436604,-79.43152484,9507.26563923692
"1926","EB",2013,"58944",299,42.68105,-79.43223333,11999.6567464046
"1927","EB",2013,"58944",300,42.68794593,-79.43405975,9747.24607084487
"1928","EB",2013,"58944",301,42.69493699,-79.43620678,4405.90115038828
"1929","EB",2013,"58944",302,42.70194612,-79.43825426,653.700320677346
"1930","EB",2013,"58944",303,42.70895711,-79.4404357,175.834337206346
"1931","EB",2013,"58944",304,42.71596663,-79.44261666,215.265389297848
"1932","EB",2013,"58944",305,42.72295,-79.4449,313.889880659492
"1933","EB",2013,"58944",306,42.72996193,-79.44706509,1424.81038358518
"1934","EB",2013,"58944",307,42.73688509,-79.44956228,902.561899814391
"1935","EB",2013,"58944",308,42.74385159,-79.45202123,2055.21626303078
"1936","EB",2013,"58944",309,42.7507846,-79.45444198,6143.58718548738
"1937","EB",2013,"58944",310,42.75773337,-79.45681668,20672.9560245219
"1938","EB",2013,"58944",311,42.76472703,-79.45916457,11671.5265628017
"1939","EB",2013,"58944",312,42.77182982,-79.46149496,15061.944754373
"1940","EB",2013,"58944",313,42.7782745,-79.46456928,11765.3629391396
"1941","EB",2013,"58944",314,42.78522581,-79.46712312,11195.2533254359
"1942","EB",2013,"58944",315,42.79218302,-79.46957767,13073.7493382059
"1943","EB",2013,"58944",316,42.79877268,-79.47193534,5451.21883859642
"1944","EB",2013,"59002",317,42.54756667,-79.26003333,60.5246653349178
"1945","EB",2013,"59002",318,42.55452155,-79.2621183,82.0186244982265
"1946","EB",2013,"59002",319,42.56149423,-79.26458606,568.620850971958
"1947","EB",2013,"59002",320,42.5684373,-79.26715688,525.066599044861
"1948","EB",2013,"59002",321,42.5753404,-79.26975791,1150.95394301456
"1949","EB",2013,"59002",322,42.58224953,-79.2723054,2322.78223093632
"1950","EB",2013,"59002",323,42.58917119,-79.27494595,2614.46224057551
