,Basin,Year,Transect,Interval,Lat_M,Lon_M,NperHa
910,WB,2017,1,24,41.871376,-83.109875,2562
911,WB,2017,1,25,41.878917,-83.103323,3674
912,WB,2017,1,26,41.886503,-83.097143,3627
913,WB,2017,1,27,41.894204,-83.09082,5777
914,WB,2017,1,28,41.901739,-83.084436,6286
915,WB,2017,1,29,41.90916,-83.077815,3356
916,WB,2017,1,30,41.916707,-83.07157,1616
917,WB,2017,1,31,41.924246,-83.064931,1048
918,WB,2017,1,32,41.931827,-83.058723,1193
919,WB,2017,1,33,41.939548,-83.052417,1546
920,WB,2017,1,34,41.947208,-83.046142,1595
921,WB,2017,1,35,41.954795,-83.039661,4339
922,WB,2017,1,36,41.962264,-83.032939,5683
923,WB,2017,1,37,41.969863,-83.026397,6763
924,WB,2017,1,38,41.977315,-83.019993,5467
925,WB,2017,1,39,41.985003,-83.013388,3563
926,WB,2017,1,40,41.992868,-83.008382,2307
927,WB,2017,2,1,41.57126,-82.89139071,13308.04602
928,WB,2017,2,2,41.57636233,-82.89164533,12508.97872
929,WB,2017,2,3,41.58537,-82.8926425,8258.072185
930,WB,2017,2,4,41.59432308,-82.89301425,6278.233978
931,WB,2017,2,5,41.60327667,-82.893545,4352.09387
932,WB,2017,2,6,41.61220667,-82.89521333,6408.84724
933,WB,2017,2,7,41.62116492,-82.89494167,7785.729446
934,WB,2017,2,8,41.63016731,-82.89502859,11899.51121
935,WB,2017,2,9,41.63907155,-82.89631821,11602.85379
936,WB,2017,2,10,41.64805898,-82.89596267,9604.194253
937,WB,2017,2,11,41.65705936,-82.89603731,9252.807717
938,WB,2017,2,12,41.66605233,-82.89604017,11225.46234
939,WB,2017,2,13,41.67500642,-82.89726125,10002.71677
940,WB,2017,2,14,41.68395067,-82.89843667,7127.92516
941,WB,2017,2,15,41.69292525,-82.89831983,6733.397068
942,WB,2017,2,16,41.70188824,-82.89892196,7929.552956
943,WB,2017,2,17,41.71079958,-82.89976917,7059.797238
944,WB,2017,2,18,41.71976733,-82.90042133,7131.168703
945,WB,2017,2,19,41.728632,-82.90221578,12594.13226
946,WB,2017,2,20,41.73758858,-82.90181817,9906.936697
947,WB,2017,2,21,41.74658792,-82.90262583,9890.175528
948,WB,2017,2,22,41.7555425,-82.90351083,9662.490794
949,WB,2017,2,23,41.76442667,-82.904755,9224.379049
950,WB,2017,2,24,41.773424,-82.90516233,9511.007057
951,WB,2017,2,25,41.78239333,-82.90560333,8214.563367
952,WB,2017,2,26,41.79136845,-82.90570333,8859.79098
953,WB,2017,2,27,41.80036033,-82.905882,9205.890119
954,WB,2017,2,28,41.80931352,-82.9067513,12050.00793
955,WB,2017,2,29,41.818295,-82.90776667,9439.783457
956,WB,2017,2,30,41.82721255,-82.90822814,7977.051771
957,WB,2017,2,31,41.83621083,-82.9090575,5146.952904
958,WB,2017,2,32,41.84513883,-82.90892658,5862.646959
959,WB,2017,2,33,41.8541675,-82.90900917,6536.309658
960,WB,2017,2,34,41.86315383,-82.90918833,6501.789568
961,WB,2017,2,35,41.87220167,-82.9096,9587.140625
962,WB,2017,2,36,41.88114146,-82.90972104,14440.40683
963,WB,2017,2,37,41.89013912,-82.90945167,8137.648359
964,WB,2017,2,38,41.89900883,-82.90890025,9417.269267
965,WB,2017,2,39,41.907975,-82.90911167,8755.821068
966,WB,2017,2,40,41.91693167,-82.90971333,7136.966462
967,WB,2017,2,41,41.92589542,-82.90993775,11910.06967
968,WB,2017,2,42,41.93494556,-82.90881133,8595.58585
969,WB,2017,2,43,41.943653,-82.90925842,12605.82882
970,WB,2017,2,44,41.95264167,-82.90871,7200.14872
971,WB,2017,2,45,41.961625,-82.90880767,8461.450176
972,WB,2017,3,1,41.42814811,-82.59064217,2085.412794
973,WB,2017,3,2,41.43688647,-82.58963133,1941.018014
974,WB,2017,3,3,41.44562483,-82.58862049,1803.923679
975,WB,2017,3,4,41.45436318,-82.58760966,3724.356196
976,WB,2017,3,5,41.46310154,-82.58659882,3539.466065
977,WB,2017,3,6,41.4718399,-82.58558798,3214.440779
978,WB,2017,3,7,41.48057826,-82.58457714,3972.904058
979,WB,2017,3,8,41.48931662,-82.5835663,3477.806362
980,WB,2017,3,9,41.49805497,-82.58255546,2517.740947
981,WB,2017,3,10,41.50679333,-82.58154462,1541.581653
982,WB,2017,3,11,41.51553169,-82.58053378,1540.241968
983,WB,2017,3,12,41.52427005,-82.57952294,841.0707957
984,WB,2017,3,13,41.5330084,-82.57851211,679.1830388
985,WB,2017,3,14,41.54174676,-82.57750127,763.6671454
986,WB,2017,3,15,41.55048512,-82.57649043,873.0267817
987,WB,2017,3,16,41.55922348,-82.57547959,907.4838808
988,WB,2017,3,17,41.56796184,-82.57446875,1636.729851
989,WB,2017,3,18,41.57670019,-82.57345791,2616.400249
990,WB,2017,3,19,41.58543855,-82.57244707,1649.400506
991,WB,2017,3,20,41.59417691,-82.57143623,1241.837351
992,WB,2017,3,21,41.60291527,-82.5704254,1460.482078
993,WB,2017,3,22,41.61165363,-82.56941456,1503.763035
994,WB,2017,3,23,41.62039198,-82.56840372,1564.830615
995,WB,2017,3,24,41.62913034,-82.56739288,1137.078889
996,WB,2017,3,25,41.6378687,-82.56638204,791.4753447
997,WB,2017,3,26,41.64657074,-82.56551741,1635.170861
998,WB,2017,3,27,41.65524083,-82.5648265,942.0354326
999,WB,2017,3,28,41.66387,-82.563805,1142.591639
1000,WB,2017,3,29,41.67248806,-82.56287722,1415.509242
1001,WB,2017,3,30,41.68107458,-82.56258417,700.1056293
1002,WB,2017,3,31,41.68969633,-82.56196567,565.9962229
1003,WB,2017,3,32,41.69836833,-82.56135,852.3860531
1004,WB,2017,3,33,41.70702833,-82.560245,694.5853596
1005,WB,2017,3,34,41.71570208,-82.55949908,467.7975895
1006,WB,2017,3,35,41.7244229,-82.55870396,677.0727656
1007,WB,2017,3,36,41.7330155,-82.55771905,1046.599423
1008,WB,2017,3,37,41.74152667,-82.55645,1580.554023
1009,WB,2017,3,38,41.75022,-82.55531167,1413.874676
1010,WB,2017,3,39,41.75855935,-82.55435882,1469.056279
1011,WB,2017,3,40,41.76685,-82.553475,744.0552268
1012,WB,2017,3,41,41.775185,-82.55277167,1294.732315
1013,WB,2017,3,42,41.78356667,-82.55178667,1715.162843
1014,WB,2017,3,43,41.79196333,-82.55028,1424.345307
1015,WB,2017,3,44,41.80036571,-82.54865238,1462.210683
1016,WB,2017,3,45,41.80881667,-82.54739333,3391.831897
1017,WB,2017,3,46,41.81728883,-82.54625967,1567.816755
1018,WB,2017,3,47,41.82581058,-82.54496179,2696.36947
1019,WB,2017,3,48,41.83445383,-82.54386467,3357.280569
1020,WB,2017,3,49,41.84319267,-82.5425735,2152.186029
1021,WB,2017,3,50,41.85205744,-82.54150822,886.8637242
1022,WB,2017,3,51,41.86102063,-82.54007729,950.100933
1023,WB,2017,3,52,41.87010175,-82.53917575,634.6944695
1024,WB,2017,3,53,41.87931008,-82.53860208,1086.776959
1025,WB,2017,3,54,41.88854342,-82.53778975,1705.223437
1026,WB,2017,3,55,41.89776225,-82.53646431,1438.109281
1027,WB,2017,3,56,41.90688066,-82.53503333,1335.903854
1028,WB,2017,3,57,41.91606233,-82.53382633,1436.656933
1029,WB,2017,3,58,41.92534725,-82.53295706,3515.083172
1030,WB,2017,3,59,41.93457625,-82.53212792,2213.618994
1031,WB,2017,3,60,41.94367491,-82.53114889,944.1630717
1032,WB,2018,2,1,41.57087165,-82.89203926,9536.45884
1033,WB,2018,2,2,41.576111,-82.89249507,6115.141051
1034,WB,2018,2,3,41.58503381,-82.89372218,7576.074982
1035,WB,2018,2,4,41.59404,-82.89400667,6645.189535
1036,WB,2018,2,5,41.60294845,-82.89494631,7010.256454
1037,WB,2018,2,6,41.61190322,-82.89543333,7601.396557
1038,WB,2018,2,7,41.62089018,-82.89598591,10146.72668
1039,WB,2018,2,8,41.62962808,-82.89777667,8118.260259
1040,WB,2018,2,9,41.63859667,-82.89768333,6683.074031
1041,WB,2018,2,10,41.64737449,-82.89826628,6740.103502
1042,WB,2018,2,11,41.65601397,-82.89974847,7836.286636
1043,WB,2018,2,12,41.66474115,-82.90179287,5363.894323
1044,WB,2018,2,13,41.67362092,-82.90272618,5649.826539
1045,WB,2018,2,14,41.68255927,-82.90273375,5682.749191
1046,WB,2018,2,15,41.69146653,-82.90303356,7674.449627
1047,WB,2018,2,16,41.70032698,-82.90366523,6251.505387
1048,WB,2018,2,17,41.70918768,-82.90383333,6556.059173
1049,WB,2018,2,18,41.71821878,-82.90486561,7617.538843
1050,WB,2018,2,19,41.7270874,-82.90589101,7659.688365
1051,WB,2018,2,20,41.73599033,-82.90637626,10080.69363
1052,WB,2018,2,21,41.74488167,-82.90649833,6212.758012
1053,WB,2018,2,22,41.75387238,-82.90683452,6753.764721
1054,WB,2018,2,23,41.76274686,-82.90762411,6405.802209
1055,WB,2018,2,24,41.77158694,-82.90826366,7369.138105
1056,WB,2018,2,25,41.78051541,-82.90910082,7992.767192
1057,WB,2018,2,26,41.78941376,-82.91039411,8310.20233
1058,WB,2018,2,27,41.79827713,-82.91132756,5755.18878
1059,WB,2018,2,28,41.807155,-82.91217167,8006.629676
1060,WB,2018,2,29,41.81611883,-82.91226922,5756.108314
1061,WB,2018,2,30,41.82496517,-82.91361917,7356.167359
1062,WB,2018,2,31,41.83391174,-82.91457415,8306.89359
1063,WB,2018,2,32,41.84278841,-82.91546982,10286.51627
1064,WB,2018,2,33,41.85168671,-82.91584901,12230.44549
1065,WB,2018,2,34,41.86052054,-82.91501673,14714.41044
1066,WB,2018,2,35,41.86950833,-82.91594,11054.86379
1067,WB,2018,2,36,41.87836698,-82.91720012,12327.98509
1068,WB,2018,2,37,41.88727771,-82.91836644,12344.95303
1069,WB,2018,2,38,41.89607634,-82.91979017,7406.961292
1070,WB,2018,2,39,41.90464699,-82.91784064,4896.568274
1071,WB,2018,2,40,41.91321515,-82.91597462,3479.612967
1072,WB,2018,2,41,41.92213299,-82.91503482,4676.709255
1073,WB,2018,2,42,41.93097203,-82.91322528,3710.599771
1074,WB,2018,2,43,41.93982308,-82.91158105,2482.288913
1075,WB,2018,2,44,41.94854143,-82.90977445,2052.355765
1076,WB,2018,2,45,41.95722652,-82.90875239,2048.162565
1077,WB,2018,3,1,41.42288787,-82.58911607,7500.795445
1078,WB,2018,3,2,41.428605,-82.58842654,8806.314917
1079,WB,2018,3,3,41.4376006,-82.588065,7709.917706
1080,WB,2018,3,4,41.44656543,-82.58749092,4528.925207
1081,WB,2018,3,5,41.45547439,-82.58796671,5465.846705
1082,WB,2018,3,6,41.46446779,-82.58719438,8071.052389
1083,WB,2018,3,7,41.47342163,-82.58692167,22268.79286
1084,WB,2018,3,8,41.48235663,-82.5857655,10839.20074
1085,WB,2018,3,9,41.49133667,-82.58501167,8361.959947
1086,WB,2018,3,10,41.50028829,-82.58512116,6859.83397
1087,WB,2018,3,11,41.50925667,-82.58394878,6831.689715
1088,WB,2018,3,12,41.51823888,-82.58336199,5970.833388
1089,WB,2018,3,13,41.52717194,-82.58203228,4180.867639
1090,WB,2018,3,14,41.53607183,-82.58219503,3842.680369
1091,WB,2018,3,15,41.54481238,-82.5846791,4131.544789
1092,WB,2018,3,16,41.55378701,-82.58413195,5638.673731
1093,WB,2018,3,17,41.56271387,-82.58285434,7644.327639
1094,WB,2018,3,18,41.57145005,-82.58040768,6851.095821
1095,WB,2018,3,19,41.5802149,-82.57916664,8684.401346
1096,WB,2018,3,20,41.58912871,-82.57787683,6770.525071
1097,WB,2018,3,21,41.59801454,-82.57640227,4506.138585
1098,WB,2018,3,22,41.60693159,-82.57642882,3666.382077
1099,WB,2018,3,23,41.61592799,-82.57633324,4162.157406
1100,WB,2018,3,24,41.62487843,-82.57521798,3805.054266
1101,WB,2018,3,25,41.63376297,-82.57431568,4863.332727
1102,WB,2018,3,26,41.64268129,-82.57360746,5378.004818
1103,WB,2018,3,27,41.65162818,-82.57256246,4901.560581
1104,WB,2018,3,28,41.66055487,-82.57184412,4959.959042
1105,WB,2018,3,29,41.66946738,-82.57028601,3891.454748
1106,WB,2018,3,30,41.67837106,-82.56896834,4941.04361
1107,WB,2018,3,31,41.68723167,-82.56677,6301.823529
1108,WB,2018,3,32,41.69611204,-82.56549058,6336.922552
1109,WB,2018,3,33,41.70503283,-82.56416139,5911.036244
1110,WB,2018,3,34,41.71397653,-82.56434497,3830.516478
1111,WB,2018,3,35,41.72294051,-82.5631611,3604.533191
1112,WB,2018,3,36,41.73189171,-82.56279093,3152.179141
1113,WB,2018,3,37,41.7408655,-82.56345884,1855.33814
1114,WB,2018,3,38,41.749825,-82.56414,1593.867546
1115,WB,2018,3,39,41.75872255,-82.56336121,1601.73834
1116,WB,2018,3,40,41.76772667,-82.56223167,2767.572486
1117,WB,2018,3,41,41.77668333,-82.56179333,3456.896999
1118,WB,2018,3,42,41.78557775,-82.56098002,2965.542318
1119,WB,2018,3,43,41.79450342,-82.56038678,3387.51816
1120,WB,2018,3,44,41.80337058,-82.55861353,3002.264061
1121,WB,2018,3,45,41.81219738,-82.5568614,1128.258838
1122,WB,2018,3,46,41.82097333,-82.55429833,2309.940369
1123,WB,2018,3,47,41.82975727,-82.55195924,2328.270019
1124,WB,2018,3,48,41.83859461,-82.54979411,6275.28068
1125,WB,2018,3,49,41.84744538,-82.54812,7055.778496
1126,WB,2018,3,50,41.85629755,-82.54606821,7011.730817
1127,WB,2018,3,51,41.86521957,-82.54421667,7668.853645
1128,WB,2018,3,52,41.87400698,-82.54264785,4086.546099
1129,WB,2018,3,53,41.88270982,-82.54086421,7454.897759
1130,WB,2018,3,54,41.8916978,-82.53959828,14246.50643
1131,WB,2018,3,55,41.90060953,-82.53779368,7269.820654
1132,WB,2018,3,56,41.90949119,-82.53615484,5606.395225
1133,WB,2018,3,57,41.91848611,-82.53624573,10528.61007
1134,WB,2018,3,58,41.92728742,-82.53418297,7630.082804
1135,WB,2018,3,59,41.93606931,-82.53181673,4363.307088
1136,WB,2019,1,1,41.706644,-83.2493606,12383
1137,WB,2019,1,2,41.714515,-83.2434067,12238
1138,WB,2019,1,3,41.722102,-83.2370422,10505
1139,WB,2019,1,4,41.729876,-83.2309672,8465
1140,WB,2019,1,5,41.737308,-83.2242252,7407
1141,WB,2019,1,6,41.744594,-83.2172545,10034
1142,WB,2019,1,7,41.752347,-83.21117,20432
1143,WB,2019,1,8,41.760183,-83.2053633,11174
1144,WB,2019,1,9,41.767833,-83.1990448,8045
1145,WB,2019,1,10,41.775462,-83.1926642,9358
1146,WB,2019,1,11,41.783012,-83.1861715,7644
1147,WB,2019,1,12,41.790482,-83.1795849,3470
1148,WB,2019,1,13,41.798259,-83.1735007,2289
1149,WB,2019,1,14,41.806196,-83.1679097,4316
1150,WB,2019,1,15,41.813954,-83.1620009,2630
1151,WB,2019,1,16,41.821538,-83.1555834,6253
1152,WB,2019,1,17,41.829115,-83.1492137,1898
1153,WB,2019,1,18,41.836482,-83.1425627,2068
1154,WB,2019,1,19,41.843986,-83.1359979,1737
1155,WB,2019,1,20,41.851549,-83.1294983,2830
1156,WB,2019,1,21,41.858588,-83.1234776,916
1157,WB,2019,1,22,41.867037,-83.116769,1155
1158,WB,2019,1,23,41.874705,-83.1113479,2302
1159,WB,2019,1,24,41.88214,-83.1046622,814
1160,WB,2019,1,25,41.889769,-83.098227,992
1161,WB,2019,1,26,41.897529,-83.0921517,1732
1162,WB,2019,1,27,41.905341,-83.0862762,3521
1163,WB,2019,1,28,41.91291,-83.07987,3988
1164,WB,2019,1,29,41.920446,-83.073389,7935
1165,WB,2019,1,30,41.927867,-83.066748,3195
1166,WB,2019,1,31,41.935755,-83.0610493,4188
1167,WB,2019,1,32,41.943557,-83.0550625,9511
1168,WB,2019,1,33,41.950779,-83.0480619,3282
1169,WB,2019,1,34,41.958356,-83.0417051,2881
1170,WB,2019,1,35,41.965903,-83.035265,2631
1171,WB,2019,1,36,41.973814,-83.0295562,2977
1172,WB,2019,1,37,41.981512,-83.0234842,2638
1173,WB,2019,1,38,41.989014,-83.0170265,5747
1174,WB,2019,1,39,41.995607,-83.0116967,4454
1175,WB,2019,2,1,41.570633,-82.8911275,23080
1176,WB,2019,2,2,41.575905,-82.8911648,20409
1177,WB,2019,2,3,41.584891,-82.8913078,9434
1178,WB,2019,2,4,41.59384,-82.8923483,8037
1179,WB,2019,2,5,41.602796,-82.8928177,7773
1180,WB,2019,2,6,41.611826,-82.892998,12245
1181,WB,2019,2,7,41.620584,-82.8948181,17452
1182,WB,2019,2,8,41.629502,-82.8937534,15769
1183,WB,2019,2,9,41.638189,-82.8961676,15375
1184,WB,2019,2,10,41.647206,-82.8957481,15384
1185,WB,2019,2,11,41.656127,-82.8954548,19519
1186,WB,2019,2,12,41.664938,-82.8962563,12620
1187,WB,2019,2,13,41.67375,-82.8978463,9862
1188,WB,2019,2,14,41.6827,-82.8968492,9292
1189,WB,2019,2,15,41.691626,-82.897252,13263
1190,WB,2019,2,16,41.700663,-82.8981717,12297
1191,WB,2019,2,17,41.709374,-82.9001717,12519
1192,WB,2019,2,18,41.718266,-82.9016475,13422
1193,WB,2019,2,19,41.727187,-82.902705,15764
1194,WB,2019,2,20,41.73617,-82.9032049,13496
1195,WB,2019,2,21,41.744026,-82.9014289,8276
1196,WB,2019,2,22,41.753095,-82.8998593,7102
1197,WB,2019,2,23,41.761973,-82.8997733,6868
1198,WB,2019,2,24,41.770867,-82.9009922,9220
1199,WB,2019,2,25,41.779626,-82.9036891,5624
1200,WB,2019,2,26,41.788413,-82.9058344,5842
1201,WB,2019,2,27,41.797346,-82.906161,5002
1202,WB,2019,2,28,41.806328,-82.9062378,4922
1203,WB,2019,2,29,41.815352,-82.9060967,4518
1204,WB,2019,2,30,41.824292,-82.9061529,6184
1205,WB,2019,2,31,41.833288,-82.9062494,5663
1206,WB,2019,2,32,41.84231,-82.9062576,6025
1207,WB,2019,2,33,41.851212,-82.9060167,6472
1208,WB,2019,2,34,41.860152,-82.9059426,5033
1209,WB,2019,2,35,41.869158,-82.9053978,4105
1210,WB,2019,2,36,41.878093,-82.9044647,7964
1211,WB,2019,2,37,41.886964,-82.9038865,4997
1212,WB,2019,2,38,41.895975,-82.9045567,3870
1213,WB,2019,2,39,41.904963,-82.9051461,8276
1214,WB,2019,2,40,41.913722,-82.9059595,5677
1215,WB,2019,2,41,41.922435,-82.90723,7908
1216,WB,2019,2,42,41.931179,-82.9080609,3109
1217,WB,2019,2,43,41.939953,-82.9077383,1759
1218,WB,2019,2,44,41.949058,-82.9074346,4745
1219,WB,2019,2,45,41.957836,-82.9069255,2209
1220,WB,2019,3,1,41.485787,-82.624762,14753
1221,WB,2019,3,2,41.492711,-82.622653,17714
1222,WB,2019,3,3,41.501462,-82.620101,23801
1223,WB,2019,3,4,41.510197,-82.617227,23979
1224,WB,2019,3,5,41.518898,-82.614033,16961
1225,WB,2019,3,6,41.527612,-82.611212,11753
1226,WB,2019,3,7,41.536313,-82.60842,10116
1227,WB,2019,3,8,41.545044,-82.605495,11543
1228,WB,2019,3,9,41.553709,-82.602219,10686
1229,WB,2019,3,10,41.562422,-82.599227,13911
1230,WB,2019,3,11,41.571,-82.596772,19203
1231,WB,2019,3,12,41.579938,-82.594456,16850
1232,WB,2019,3,13,41.588666,-82.591675,20220
1233,WB,2019,3,14,41.597435,-82.588815,20385
1234,WB,2019,3,15,41.606027,-82.585338,20785
1235,WB,2019,3,16,41.614647,-82.582378,13342
1236,WB,2019,3,17,41.623193,-82.579524,11560
1237,WB,2019,3,18,41.631923,-82.575996,11527
1238,WB,2019,3,19,41.640622,-82.573136,10509
1239,WB,2019,3,20,41.649362,-82.57013,8636
1240,WB,2019,3,21,41.658118,-82.567802,6648
1241,WB,2019,3,22,41.666859,-82.565237,6121
1242,WB,2019,3,23,41.674867,-82.562388,7081
1243,WB,2019,3,24,41.684122,-82.560065,8099
1244,WB,2019,3,25,41.692879,-82.558927,6540
1245,WB,2019,3,26,41.701821,-82.557913,9285
1246,WB,2019,3,27,41.710746,-82.557225,6861
1247,WB,2019,3,28,41.719634,-82.555547,6894
1248,WB,2019,3,29,41.72856,-82.554302,7156
1249,WB,2019,3,30,41.737477,-82.553198,5429
1250,WB,2019,3,31,41.746252,-82.551729,3656
1251,WB,2019,3,32,41.755115,-82.551836,5581
1252,WB,2019,3,33,41.764135,-82.551717,6258
1253,WB,2019,3,34,41.77291,-82.550387,5407
1254,WB,2019,3,35,41.781785,-82.549528,11051
1255,WB,2019,3,36,41.790568,-82.548955,20561
1256,WB,2019,3,37,41.799189,-82.547679,17675
1257,WB,2019,3,38,41.807936,-82.545955,10061
1258,WB,2019,3,39,41.816536,-82.54553,8353
1259,WB,2019,3,40,41.825341,-82.544816,3212
1260,WB,2019,3,41,41.83405,-82.543041,2070
1261,WB,2019,3,42,41.842779,-82.543505,2173
1262,WB,2019,3,43,41.851492,-82.542004,1862
1263,WB,2019,3,44,41.860466,-82.540965,3423
1264,WB,2019,3,45,41.869247,-82.539881,2735
1265,WB,2019,3,46,41.878202,-82.538787,3959
1266,WB,2019,3,47,41.887185,-82.537739,2338
1267,WB,2019,3,48,41.896066,-82.536851,2455
1268,WB,2019,3,49,41.905029,-82.535953,4235
1269,WB,2019,3,50,41.913947,-82.534863,2043
1270,WB,2019,3,51,41.922906,-82.533906,1684
1271,WB,2019,3,52,41.931842,-82.532797,5809
1272,WB,2019,3,53,41.940808,-82.531803,8475
